industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Consumer Discretionary,-0.0716320818372898,-0.0132530091872159,0.0089140725540572,-0.0008097351071211,1034300,1312700,1290800,1355700,-75.69,1.65,0.84,-0.91,-6.42,16.0,0.0335085517352196,236.916,0.36,4.8,23.23,0.0,23.15333333333333,0
Industrials,-0.0187868546159181,0.0281552284376732,-0.0060201711013011,-0.0004879157280306,102800,83500,91100,87600,24.72,0.02,4.11,2.82,13.22,12.48,0.0252578328645769,236.119,0.12,5.4,62.32666666666668,31.46779303062297,62.20333333333333,0
Industrials,0.0556564821437588,-0.0281571985871456,0.0427198356022445,0.0416667429639316,829600,683100,1256900,487400,24.47,0.64,1.46,1.28,15.87,19.9,0.0177434076569441,260.28,0.09,7.9,130.9133333333333,87.50776880049719,131.44416666666666,0
Consumer Discretionary,-0.0218102847906195,0.0380349693919979,-0.0091969861185485,-0.006756723158785,142500,82700,290300,159900,18.5,-2.57,1.33,4.41,17.78,22.61,0.0229388098631187,241.729,0.41,4.9,45.1,14.723926380368246,45.047916666666666,0
Energy,-0.0305434927247306,-0.0825549436459988,0.0514154719410078,0.0401080835848177,2501000,1760900,2522700,2691100,-89.39,0.83,1.27,-1.09,-13.99,-17.56,0.0227401281924932,257.208,1.55,3.6,65.34333333333332,27.868852459016235,65.16958333333334,0
Real Estate,0.0218464615309652,0.0312913631710612,0.035144474054992,-0.0222486713673456,1348200,1266600,1943300,2141200,90.31,1.94,1.48,1.69,11.72,2.27,0.0317588048156791,256.143,2.37,3.6,134.99333333333334,75.17577068685799,134.63541666666669,1
Consumer Discretionary,-0.041967668026127,0.0353419760219558,0.019851603710386,-0.0509420266249625,332800,606700,311300,311300,6.17,0.24,2.36,4.92,8.06,11.24,0.0263753372792379,307.789,5.33,3.8,105.28333333333336,20.20948860135552,105.88916666666668,0
Technology,-0.0954972968448557,0.1076206904592824,0.0102776071729501,-0.0046661225660424,13935300,12037600,9886800,10413100,18.77,0.65,1.38,4.31,18.59,19.42,0.0303623578612638,257.208,1.55,3.6,57.34333333333333,3.247480403135488,57.259166666666665,1
Technology,-0.1472526982695945,0.0103626489471958,0.00446099780428,0.0475077608588891,1708300,3239200,1101700,295100,56.31,0.37,11.31,-3.02,9.42,31.1,0.0511499974549985,237.945,0.14,5.0,11.80166666666667,15.558802045288544,11.985208333333334,0
Consumer Discretionary,0.0002853630625406,0.031295871529082,0.0271060526447426,0.0131699562679273,913400,540400,540400,661700,16.74,1.73,1.1,5.12,4.65,3.73,0.0217396198791843,255.548,2.44,3.6,104.09333333333332,59.67450271247738,104.43083333333334,1
Finance,0.0046063489522929,0.0309219719069448,-0.1184773210763367,-0.0917771615093608,73100,96700,79900,131300,59.25,3.93,0.61,1.77,1.09,5.27,0.0229648886256793,298.012,3.08,3.7,92.3633333333333,66.08122941822178,92.75958333333332,0
Technology,0.0359920088514307,-0.0052634112763252,0.0095759147606984,-0.041845622863974,2178800,2435800,1376800,2252600,25.11,0.19,1.06,5.03,29.96,24.43,0.0276513789163858,304.127,5.08,3.7,185.04,82.69256530475542,185.33166666666665,1
Health Care,-0.0379645337814929,-0.0033576722663829,0.0217100899390032,-0.0251086626892286,2435500,2916900,3618400,3381900,56.68,1.48,2.57,1.07,21.05,26.08,0.0155604156888817,283.716,0.08,3.8,193.16,9.919820995711246,193.0245833333333,1
