industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Consumer Discretionary,0.006070312664951654,0.023879620440528503,-0.04048968153108269,-0.009943976623949309,2020700,2505600,2600900,2200500,62.76,5.15,,,0.52,-11.63,0.018004907798908388,304.127,5.08,3.7,31.01,61.55717761557171,31.252499999999998,0
Consumer Discretionary,-0.004295548905507182,0.02295950780305283,0.01471407544638677,0.02082387219218435,1127100,914900,3014100,1179300,8.03,1.78,0.44,5.75,9.0,2.06,0.041070765365309306,257.208,1.55,3.6,93.22999999999998,27.18932443703077,93.1,0
Utilities,-0.012326032482895405,0.019093110864441203,-0.034358557016938296,-0.01767926612996902,1256200,1303800,1602900,1272300,22.36,2.06,0.27,1.99,9.6,-36.38,0.015398150594027844,292.296,0.83,3.6,117.04333333333334,48.892674616695096,117.42916666666667,1
Real Estate,0.05548439048235437,0.0271585089884945,-0.028592811984895366,-0.04077682975513793,1234500,1081700,1669700,1702000,53.37,1.22,,,30.32,38.11,0.016947141312714062,251.712,2.4,4.0,40.74333333333334,99.04686258935659,40.83208333333333,1
Finance,-0.00020913319208804086,-0.017450015593024004,-0.025800114999470186,0.030078366536425146,6726500,6955500,8380100,6231800,11.98,2.48,,,21.37,-124.67,0.03027716489458719,252.439,1.92,3.7,47.906666666666666,48.82681564245822,47.82958333333333,1
Real Estate,-0.015857753814618313,0.021420821057009497,-0.02709218867950607,-0.003933161887047771,1470000,1360600,2946000,2441900,57.94,2.22,0.64,-5.14,11.01,31.9,0.03340366478587459,237.945,0.14,5.0,89.38333333333334,19.06735751295336,89.275,0
Consumer Staples,0.04125360446234176,0.01418557807357161,0.011993557879990197,0.08029064859812522,1893100,1253700,1297800,1604000,12.69,1.38,0.21,-0.54,2.62,-7.18,0.021753623462814252,260.229,0.09,6.7,57.72333333333333,73.5449735449736,57.92875,1
Utilities,-0.016493642539584644,-0.0030451269738345746,-0.02378107011610562,0.10585137409019403,2791100,1213700,1727300,530800,16.43,2.24,0.9,8.3,13.48,3.47,0.021947471989260954,254.202,2.4,3.8,32.34666666666666,26.934097421203436,32.338750000000005,1
Consumer Discretionary,-0.008314781112164752,-0.032965581606694126,0.02255090948389021,-0.01674551036033907,447000,289900,351200,455200,24.1,1.51,1.15,4.35,8.95,3.46,0.018817912593359996,273.567,0.08,5.2,83.30333333333334,44.53627180899887,83.40416666666667,1
Consumer Discretionary,0.018128560870551643,-0.049647994805563124,0.02041570274878144,-0.00899213804900959,5158100,3490900,2473200,2560200,33.33,0.21,1.81,2.69,15.67,7.84,0.02308331020259459,276.589,0.08,4.5,52.556666666666665,56.29335976214066,52.34291666666667,1
Telecommunications,-0.008286232194041381,0.021153573861702142,0.003538069445842099,-0.010641200312525304,703200,792200,482200,670700,7.49,0.07,17.79,-0.19,30011.94,-232.6,0.015693004192034364,241.428,0.4,5.0,72.54666666666667,22.977566281441135,72.28541666666666,0
Consumer Staples,-0.013779434538477612,0.02712787057874839,-0.012630985108600997,-0.008010843324819921,3049000,2992300,3372400,3903800,19.21,2.58,0.4,6.84,10.74,12.59,0.013354040514988317,246.663,1.16,4.2,51.66333333333333,13.382899628252604,51.68333333333334,1
Industrials,0.009200823698163711,0.007622477518466973,0.0007213845360398492,-0.016225063429843967,713800,774800,751500,985800,25.2,0.7,1.35,3.26,6.83,2.54,0.024780927005565154,242.839,0.66,4.7,97.76999999999998,73.51598173515993,98.09458333333333,1
Finance,-0.011229068813767076,0.11918971419469021,0.02181710523013205,0.020287319679891936,1300100,1472400,1595300,2310400,15.69,0.82,,,20.69,86.8,0.018461331885788745,241.353,0.41,4.7,81.63,43.525969275786494,81.79208333333332,1
Industrials,0.012722646557420076,0.0005091766391350659,0.002040765683684725,0.0,559100,134900,77000,69000,,,,,,,0.006192322659489578,276.589,0.08,4.5,9.9,100.0,9.905833333333334,0
Utilities,0.02415863726325819,0.002779983501741804,0.021915608247442996,0.025384760475560403,2854700,3159200,5057100,1617000,36.8,1.81,0.29,1.49,12.99,0.13,0.014500943792880309,241.018,0.41,4.9,25.61666666666666,94.08033826638476,25.65833333333333,1
Technology,-0.03116391916009343,-0.04063688874510531,-0.05099701987679154,0.044453186909726806,25650200,28959500,18494300,24975500,10.85,0.38,0.92,7.32,25.32,24.44,0.025016626075737406,256.558,2.13,3.7,46.13666666666668,26.681011296395962,45.95375,1
Energy,0.03290102585005045,0.019348578539277884,0.046927751296365686,0.015426810249181487,4489800,4026600,2589300,4029000,7.01,0.42,0.6,12.0,16.74,5.29,0.3407927941402197,303.363,4.83,3.4,32.52000000000001,100.0,32.45583333333333,0
Consumer Discretionary,0.03906676875349053,0.051418484370976174,0.07565166160163149,-0.00819670246266582,1469100,1635500,2014000,1554900,23.99,4.99,,,-1.31,2.48,0.017989916684747764,299.17,4.33,3.4,36.29333333333334,97.71428571428575,36.46083333333333,0
Consumer Discretionary,0.044256238404741535,-0.07571809771957191,0.07887319040581126,0.025023916442292727,20240600,11990500,10673000,9547300,6.31,3.15,0.88,7.02,0.76,-0.94,0.019978693296726285,256.389,0.04,14.7,22.19333333333334,70.61668681983076,22.11541666666667,1
Real Estate,0.017792644818514197,0.011573836969849437,0.04747905360627008,0.009652737811104081,572600,679400,660700,426400,32.12,0.01,,,44.84,67.63,0.018005477880136175,238.654,0.13,5.2,201.50666666666666,89.44519621109576,201.4,1
