industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Utilities,0.018394534063647106,-0.0007159324015387313,-0.0038048410467367375,0.02087869241137577,587600,464200,455000,654900,14.21,1.36,0.4,1.08,36.55,-9.59,0.011975801694304485,256.759,1.85,3.5,42.41666666666666,100.0,42.440416666666664,0
Finance,0.06870890713611978,-0.15612460550932605,-0.11780308378298729,0.049988485045967736,1747500,2292800,2863300,1871400,27.91,0.51,1.15,-0.11,13.22,38.59,0.01974613152082735,258.115,0.1,4.4,35.32,66.20706944096267,35.40708333333333,1
Utilities,0.044048283112821385,-0.07047566540051872,0.014811525648388332,0.016781358763147302,3054100,1937500,1841300,2266100,36.8,1.81,0.29,1.49,12.99,0.13,0.01451780556356236,240.229,0.37,4.8,22.926666666666666,100.0,22.939166666666665,1
Consumer Staples,0.00875212138135807,0.001511351966422635,0.02051200986416431,0.0074580608776493315,7339800,6419600,3746400,5053000,33.5,0.87,0.35,4.3,6.71,12.73,0.013498738792466214,300.84,4.58,3.6,66.07333333333334,74.22037422037432,66.31333333333333,0
Consumer Discretionary,0.05551964130575764,0.03719026720770978,-0.037341277045712516,0.0006422729215266004,5950900,4294500,2928500,4311200,23.92,13.02,0.56,4.02,14.36,19.42,0.01627280226189251,278.802,0.08,3.9,80.91333333333331,99.22988063149792,81.01583333333333,1
Utilities,-0.0048481179680511625,0.005108540495772426,0.014026166590678908,0.02842908488191792,3356200,3627000,3156200,3333200,33.88,1.41,0.28,-3.94,15.22,5.8,0.015473079569618171,255.548,2.41,3.6,64.27999999999999,31.357304826692488,63.99104166666666,1
Energy,-0.033914120906644245,-0.07109832216248567,0.053914269795790795,0.05698641393282358,5712600,9278900,9268800,13692400,4.7,0.77,1.2,17.69,-29.38,17.42,0.02726342319360771,256.092,2.4,3.7,31.266666666666666,23.66148531951633,31.259166666666665,1
Technology,-0.033464582450214636,-0.0342205304810453,0.022020735869699427,-0.02586755780559846,6064300,1110600,2208400,2208400,669.66,0.89,1.18,-4.7,-0.12,16.98,0.031187650492508576,297.711,3.83,3.6,29.820000000000004,9.848484848484798,29.74416666666667,0
Industrials,-0.01295387824875179,0.02001548350796641,-0.12060241878979905,0.027443334739642486,475400,562500,550400,523900,12.47,1.24,1.28,5.82,12.19,10.83,0.017364637746814772,277.948,0.08,4.2,360.56333333333333,14.430014430014321,360.57916666666665,1
Consumer Discretionary,0.0009788168305114432,-0.024011140345003554,0.013294595670639795,-0.004113371069554934,107100,107100,50700,84000,35.78,1.72,0.73,3.0,14.15,10.64,0.03195425005155536,247.867,1.42,4.0,153.61666666666665,54.49541284403626,153.48999999999998,1
