industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Basic Materials,-0.02408287091609483,-0.06786739814147197,0.08742560904858786,0.02621596983306814,2821632,9423322,2365123,2626589,18.5,2.45,0.48,9.13,-2.63,6.8,0.019913666604745268,257.797,0.08,11.0,32.86646666666667,39.04786264667332,32.95444166666667,0
Industrials,-0.012432291698544398,0.05181389281090495,0.03880221043768411,0.015185420575780095,628200,396200,493000,636600,21.38,1.61,1.2,3.56,11.31,23.28,0.017480889238487604,259.918,0.09,8.4,339.8066666666667,22.9639519359146,338.9920833333333,1
Industrials,-0.04656951639758639,0.013289011563500373,-0.007449840801692617,0.027997459310072064,242000,209100,280000,184300,63.17,0.11,1.03,-0.32,15.94,22.36,0.025384234293801565,296.797,3.83,3.5,158.64333333333332,5.332204824375773,158.50708333333333,1
Industrials,0.04052683713323032,-0.028776052688635933,-0.03797204324578339,-0.02229598128622294,820400,807900,1022800,2155000,49.34,0.73,1.14,1.79,0.87,10.8,0.016912441614086376,298.012,3.08,3.7,92.48666666666668,60.97046413502104,91.70625,0
Industrials,-0.04342184590066126,0.03244872262527702,-0.016823173533223025,0.13171554676622277,272000,515000,485700,347600,26.51,4.08,1.61,2.68,23.14,24.65,0.02355768080202777,292.296,0.83,3.6,319.18666666666667,13.490690812900732,319.96208333333334,0
Industrials,0.009342475131036988,-0.002968440005194104,0.004782490830536765,0.024120612953363055,179400,132800,152900,152900,36.87,0.44,2.81,1.91,17.87,23.31,0.017922669511677147,260.474,0.09,6.7,195.92333333333332,74.32432432432418,196.0625,1
Consumer Discretionary,0.03446805894072925,-0.0067597484288207796,-0.0034766931780272677,0.01567013356194545,2753000,3297000,2931900,2882700,23.94,5.45,0.32,4.31,7.85,6.25,0.024127119301118882,243.603,0.66,4.6,140.36,100.0,140.34708333333333,1
Industrials,0.010761585453504254,-0.009129198175775009,0.028931977426874977,0.047877837957012295,668300,719400,525500,686600,26.62,0.92,0.95,2.4,10.23,21.22,0.017917423072116325,264.877,0.06,6.1,137.91333333333333,49.8461538461539,137.65833333333333,1
Real Estate,0.042064004886761666,0.009624499075955504,-0.0035960984627061636,0.010538924034099489,424600,240100,271600,342200,22.55,3.65,0.46,3.32,21.76,29.23,0.02604785010394795,256.974,1.55,3.6,86.36999999999999,96.84625492772656,86.5,0
Consumer Discretionary,-0.0014930083679254287,-0.017291988655852894,-0.012828527272755975,0.012782912714740592,1815400,2233800,2252800,3769800,28.86,1.48,0.77,5.88,16.6,20.26,0.021954266566288926,236.525,0.14,5.0,46.913333333333334,47.24241128687463,46.884791666666665,0
Energy,0.1079407760780655,-0.06856714597344535,-0.07483977153159915,-0.12312541186525047,10952700,7529800,10370000,14612300,-1.02,1.85,1.04,2.54,-103.05,3.81,0.027297213724706615,236.916,0.38,4.8,25.28,73.94551845342707,25.611666666666665,1
Consumer Discretionary,-0.03234836895904439,0.06952074834610786,0.022811967388777814,-0.044446920975470414,1130100,1165300,1215800,1277300,15.46,0.39,0.41,0.06,10.96,-3.25,0.019971928269966945,277.948,0.08,4.2,192.11666666666667,13.993301079270527,191.88083333333333,0
Consumer Discretionary,0.00958410981351079,-0.010027055249667743,0.01878309702606001,0.032433634925531016,1087400,1239700,1194800,1243200,25.35,-1.44,1.2,3.63,17.2,7.68,0.01947462686043198,259.918,0.1,8.4,91.61999999999999,79.33884297520667,91.94624999999999,1
Technology,0.04155547737744867,-0.005874575906800231,0.030865439996911877,-0.04948474492952674,1291700,1681900,1811400,1239200,-83.98,-26.11,1.27,-2.9,-26.14,64.72,0.02976647139905653,305.691,5.08,3.5,109.76666666666667,61.53288639246244,109.22291666666666,0
Health Care,0.026447887208405945,0.00013529185272857306,-0.0036549863689614485,0.029592794760267056,5120900,4115900,3140000,3140000,27.02,0.48,1.21,2.45,20.57,14.66,0.016138482780222913,289.109,0.33,3.6,119.63666666666667,70.65317387304508,120.77000000000001,1
Technology,-0.02065173916365227,0.051577901700968834,0.05475996033816994,0.007754891919375841,2471300,2972800,2389800,2456800,13.45,3.07,1.18,13.71,17.72,0.51,0.038111443971283146,257.208,1.55,3.6,61.68000000000001,25.3568429890849,61.42,1
Consumer Discretionary,0.15897802573760966,-0.05340943649603111,-0.009976738000364513,-0.02801420690135927,15163900,26441400,2641200,3415200,15.54,1.38,0.21,2.23,4.45,-0.77,0.02629370879373845,276.589,0.08,4.5,98.07,73.5723997280761,96.22083333333333,1
Health Care,-0.012906307164746226,-0.006644146091751633,0.06561640809509725,-0.00997124888901966,5549200,5090900,5813100,5813100,29.33,0.57,1.37,2.44,7.48,-0.86,0.02028684307085774,260.28,0.09,7.9,105.33999999999999,32.148377125193186,105.4275,0
Industrials,0.04143675671616581,-0.010282758455252722,0.001950495107935515,-0.009229362674746186,1007400,1430600,848300,1802100,15.93,1.47,1.21,2.96,3.23,11.9,0.01744419619605681,264.877,0.07,6.1,301.34666666666675,93.06509649983632,302.36541666666665,0
Consumer Discretionary,-0.004276418371212102,-0.03307994286451653,0.07391496694693937,0.017638471011469783,1211400,848800,927100,1288600,49.39,0.2,2.57,2.6,4.18,13.76,0.04501543290165725,249.554,1.68,4.0,71.33999999999999,57.31984829329968,71.74208333333334,0
Technology,-0.04228497907001139,0.046591524053301324,-0.04639581617219593,0.015167633503231834,2346100,8233800,8233800,7873800,250.46,0.27,0.5,-3.97,-1.74,0.64,0.028792966966928093,241.353,0.41,4.7,73.53666666666668,0.0,73.70333333333335,1
Consumer Discretionary,-0.030694595223427993,0.01411471531170813,0.018482857622011177,-0.0029434045047047994,3975400,5893600,5680400,4313200,14.99,1.31,1.12,4.73,40.68,32.5,0.04083411893743381,251.989,1.7,4.0,78.19333333333334,20.353982300884763,78.24041666666668,1
Health Care,-0.029669387744065502,0.06669902030928632,0.11764354263642073,-6.032416270983138e-05,516100,440700,484000,258200,2042.2,15.24,3.08,-2.84,-1.06,-15.4,0.03381775001100186,256.389,0.04,14.7,198.13,24.931546332324565,196.18458333333334,1
Telecommunications,0.003095591795283587,0.0016123637261687862,0.008000992708343566,0.026433947780402277,478000,478300,273100,426500,6.7,0.05,8.25,0.26,313.85,-86.24,0.015597073976925687,252.439,1.92,3.7,80.88,55.02298095863427,80.86791666666667,1
Utilities,-0.009960906564428926,1.8601304658306124e-07,0.013176367930773395,-0.008064769408164823,4416020,5057435,5057435,6667491,17.2,1.41,0.39,3.06,11.32,-10.69,0.01475171012873331,244.524,0.91,4.4,35.88333333333333,9.615384615384208,35.89,0
Health Care,0.02166636196321976,0.009470153914918634,0.043529430837268734,0.04192198231480286,8428700,7471100,9710300,5930300,15.48,-6.21,0.31,11.35,3.42,45.98,0.016433175010515933,298.012,3.08,3.7,45.21,71.64616285881668,45.32416666666667,1
Utilities,0.003442535090186665,0.012280001450937132,-0.012292835974544674,-0.02805424171726623,575800,616600,852600,1119200,18.8,1.07,0.45,3.03,10.76,7.68,0.012838890396800882,237.805,0.13,5.6,30.656266666666667,51.61290322580672,30.628558333333334,1
Health Care,-0.01041179438031739,-0.035411456928797956,0.16946310286882002,-0.020615548737400215,512600,391900,520100,459400,11.11,0.85,1.54,-4.58,4.81,5.9,0.027193452137178428,256.143,2.37,3.6,146.27,41.32231404958696,146.34291666666667,1
Utilities,-0.010434784842517596,0.0010446023408810297,0.001045626790428413,0.00420027894374716,4208700,4855700,5482100,4194200,26.64,1.04,0.78,3.09,11.8,-2.86,0.013928558116114667,304.127,5.08,3.7,28.53333333333333,31.696428571428477,28.495833333333334,0
Technology,-0.014784115205778622,-0.09354072961571758,-0.04991096068711548,-0.07730271529299802,28796100,26758400,19706000,19706000,3.51,0.18,1.62,7.84,27.75,13.47,0.039100346237043775,256.092,2.39,3.7,33.18333333333333,35.168195718654495,33.37916666666666,0
Consumer Discretionary,-0.0006290868310597335,-0.016903961903371883,-0.02315747803613848,0.04455148145335284,247300,297700,128200,160000,37.37,5.11,1.39,2.54,8.02,37.96,0.018791956273402896,241.432,0.55,4.7,47.71,43.54838709677413,47.735,0
Consumer Discretionary,-0.057987280178865626,-0.01688436289766741,0.02818751223574414,0.01670148281353742,1981200,1511100,1117600,1103200,7.85,0.42,0.75,9.8,5.76,7.23,0.02246472357321651,252.885,2.18,3.8,51.40666666666666,11.356466876971412,51.493750000000006,0
Consumer Discretionary,0.029940687576032122,-0.06569213776449341,0.025853180173254654,-0.05373881676021987,3594300,3208100,2225900,2098700,13.75,1.01,0.08,3.46,16.85,-9.94,0.02761755745090804,256.571,2.41,3.7,112.51333333333332,87.79134295227517,113.08833333333334,0
Health Care,0.022672069362626366,0.008026068844308152,0.06892548676083095,-0.05053159804899013,1566800,3466300,3466300,3982000,35.12,0.11,2.61,1.14,26.04,18.95,0.021051580351830825,297.711,3.83,3.6,76.01666666666667,72.20447284345059,75.67333333333333,0
Technology,0.051241543885596263,-0.052449678136070085,-0.02854456164088767,-0.03269906423700879,1537700,1171500,1446600,1302600,235.85,0.4,1.05,-0.72,7.16,35.16,0.026317876973877326,304.127,5.08,3.7,449.3666666666666,89.46701453596725,449.3395833333333,1
Technology,0.08875177177377755,-0.005843388128593408,-0.01659254961519428,-0.08899364534682166,13855900,9262800,9673200,8315100,15.96,1.18,1.16,2.66,26.28,19.77,0.0310611289872897,289.109,0.33,3.6,138.92999999999998,84.84361036639854,141.4525,0
Energy,-0.09528892113370271,-0.008492706032061311,-0.08720925441237035,0.13406555656522345,10995600,8523700,9174100,8760000,-1.12,1.5,1.4,12.29,-8.62,25.21,0.02862049888402809,260.388,0.09,6.9,8.413333333333332,34.179894179894156,8.4825,1
Utilities,-0.019668907484518952,-0.012363477143595486,0.0067359389550271384,-0.023731089267295544,2438300,2307700,2791300,2069700,22.67,1.68,0.47,0.42,10.14,-10.37,0.014042157737148992,274.31,0.08,4.8,66.98333333333335,22.880324543610485,66.89833333333334,0
Finance,0.049773487801915026,-0.02827683739506548,-0.012471765993459217,0.04740724920802358,277400,478600,478600,418500,44.32,1.55,1.44,0.03,16.8,24.61,0.0186906160123514,278.802,0.08,3.9,290.71333333333337,100.0,290.655,1
Utilities,-0.02250430620386763,0.014431041081028977,-0.02659742361297818,0.007306455177779744,1468868,1354540,668458,805698,19.8,1.11,0.58,2.37,3.22,-7.72,0.012678506658760452,238.132,0.36,5.0,71.53939999999999,25.221561433917383,71.69609583333335,1
Industrials,0.020303333287227044,0.01676472804166897,0.03931202315111546,0.02713631977121451,531500,393000,509700,454600,29.19,0.64,0.85,0.02,18.68,32.47,0.02241340837433302,254.202,2.4,3.8,323.6133333333333,99.31297709923726,323.0229166666667,0
Consumer Discretionary,0.011371780651632104,0.013246170395888577,0.04774894750577101,-0.026842658814757978,383900,177300,299900,358600,32.54,-1.22,0.84,1.47,7.81,10.34,0.02453006684277741,237.945,0.13,5.0,111.40333333333332,76.87934301958312,111.81791666666666,0
Utilities,0.042866454175162674,0.004932623955325855,0.0024723000445251476,-0.006387345236559859,1437300,1469000,1589400,1388900,23.96,1.09,0.2,-31.38,11.43,0.67,0.013334786888155224,256.558,2.12,3.7,63.080000000000005,97.24828017510946,63.110416666666666,1
Industrials,0.02883736744798861,0.020077886525221408,0.0015588584944785035,0.00485595723684112,891300,1188400,1103900,1513200,30.1,0.34,0.61,1.94,14.85,28.61,0.017279787117480343,299.17,4.33,3.4,67.17333333333333,100.0,67.08916666666667,1
Energy,-0.06538966409553773,-0.06253879101580699,0.0978927288029104,0.0013614629897281798,4875500,6681600,5863700,5652000,-1.5,0.64,0.51,0.36,-348.95,-53.35,0.020088969635502187,260.229,0.09,6.7,14.203333333333333,21.677419354838744,14.309583333333332,0
Technology,-0.02438246365455116,-0.005635263576091451,0.04621883784646164,-0.004600576235577804,1138800,1468600,937600,1205900,49.4,1.85,0.4,-0.32,15.77,31.85,0.029224689745638514,271.696,0.06,5.9,279.38,39.692011549566814,280.26,0
Technology,0.05737710093223771,-0.022646817939689822,0.03856005859375,0.015434618598133755,1060600,990000,1306000,1008200,-312.57,0.57,0.1,-3.67,2.67,-4.61,0.029865140143712877,305.109,5.08,3.6,66.98,69.1817215727949,66.92458333333335,1
Health Care,0.06310477701718906,-0.06727848425036914,-0.09325995961353074,-0.010884395262011055,742700,891900,360200,479800,-18.95,0.27,3.98,-6.7,-201.26,-97.53,0.03774645228546889,260.229,0.09,6.7,136.02666666666667,47.18988788116827,132.97166666666666,0
Technology,0.3777777353922526,-0.1992882399227422,-0.039316243217602645,0.05595666875706111,3319500,8122500,8563400,20284000,-14.47,-1.63,1.05,-19.27,-7.33,3.31,0.05415824468363039,251.989,1.91,4.0,5.996666666666667,78.75354107648724,6.04125,0
Health Care,0.039483839465725805,-0.07738095238095238,-0.0536277830291704,-0.03793626619292643,995700,394300,1079300,886100,-18.59,0.35,3.02,-11.83,-1614.13,-139.19,0.0368198963720797,298.012,3.08,3.7,40.39666666666667,62.58992805755405,40.24791666666667,1
Health Care,0.008961735870190158,-0.019862325565220877,-0.03312926015885719,0.015066810532546692,1052600,712100,703800,655000,-167.62,0.02,2.66,-6.28,-3.82,26.43,0.04393183599180471,245.519,1.16,4.4,123.42333333333333,72.74091864305021,124.06208333333333,1
Consumer Discretionary,0.006837929799587669,-0.037541524077810216,0.11667785849533349,-0.00019753121544748356,837800,786300,904400,1068300,19.66,1.04,0.26,3.83,7.71,1.2,0.030036377441458494,257.971,1.55,3.5,273.5166666666667,70.71094082588326,273.57125,1
Industrials,0.010218186532084464,0.04065768784789095,-0.03848828884115782,0.015530949531289468,277100,198000,197300,157500,29.08,-10.48,0.85,2.13,12.48,40.54,0.022499584924382178,260.388,0.09,6.9,277.6499999999999,54.579955149215095,277.2895833333333,1
Consumer Staples,0.004200707525235544,-0.0013980916746291847,-0.017582462411063177,0.05691073777664451,4255900,4703700,3429900,3344800,27.97,0.53,0.2,2.01,16.31,20.22,0.016451333420702707,277.948,0.08,4.2,35.529999999999994,66.20553359683785,35.623333333333335,1
Consumer Discretionary,0.025923495680937582,0.04032986452246422,0.009827643379172506,0.0014177735100453096,1234100,1283400,1759700,1618100,48.32,0.94,0.67,0.41,2.37,-12.29,0.027436192581800398,247.867,1.42,4.0,127.95666666666666,86.77685950413223,128.30458333333334,1
Technology,-0.04871644588998678,-0.06731721331475753,0.043043564345868444,-0.03546251394609001,8165600,5312600,6107700,5628700,158.69,0.24,0.93,-6.58,-0.38,24.77,0.026803553735105835,283.716,0.08,3.8,210.65666666666664,18.456497997815795,209.73541666666665,1
Technology,-0.06947210290977217,0.003792218925799004,-0.0022071828262389594,0.025768176342484003,3899700,3609200,2050400,1412400,28.04,0.45,0.14,5.23,9.73,19.48,0.016620811822797104,240.849,0.4,4.9,89.78333333333335,4.663774403470639,89.95291666666668,0
Telecommunications,0.0544503068628754,0.0281127519061674,-0.0308773285755505,0.032197562262930156,693200,870100,737700,737700,157.65,0.05,2.26,-0.3,-191.08,-353.7,0.017193038551445407,256.394,0.05,13.2,129.91499999999996,98.14482345900657,130.71541666666667,1
Real Estate,0.0034953706826102125,-0.015735993688067523,-0.0053805260933008775,0.014345854783149238,447600,764400,303700,407600,21.8,2.39,0.97,2.89,15.13,9.13,0.02772613389628993,241.018,0.38,4.9,63.39000000000001,46.05577689243023,63.342083333333335,1
Technology,0.013584959901177713,-0.03583779681027243,-0.01821748607126306,-0.013565635857973003,16886600,28478800,39878000,32881200,12.17,0.42,1.3,7.07,25.78,25.13,0.02514569504080944,273.003,0.07,5.4,53.49666666666666,64.97175141242931,53.60583333333334,0
Health Care,-0.0038506508691246396,0.01763335830401892,0.02846567008618278,0.016705943474072154,1118300,858400,690200,853600,7.67,0.79,1.17,8.32,24.75,14.75,0.01941206886182758,273.003,0.1,5.4,134.39999999999998,46.686088856519056,134.50833333333333,1
Technology,-0.12340963938821774,-0.004780433245450555,-0.08745071120192506,0.0055458549603452575,52228000,67308000,53212000,51226000,26.9,0.07,3.21,0.83,23.16,18.18,0.018955617131241845,258.115,1.09,4.4,61.856,23.465891267102677,62.32897916666667,0
,0.028793617327489602,-0.03871345520666072,-0.09033665841670423,0.011878168986541805,4871700,2040200,2211500,2110600,21.59,1.63,0.4,1.96,10.23,5.31,0.014760413962959736,296.311,1.58,3.6,52.93,44.49958643507028,52.54708333333333,0
Consumer Discretionary,-0.004951230925724234,-0.06937858899053558,0.039835603615817734,-0.0006839543776083664,3115700,3082000,5872200,3886900,11.43,0.87,1.5,4.09,11.33,11.56,0.020495828512913778,301.836,4.58,3.5,70.71,42.707045735475965,70.58333333333334,0
Technology,-0.004347779653112702,0.04632919076821532,0.013245662422766346,0.003829228305508803,111042800,83603200,86781200,143072800,15.67,1.06,1.13,8.76,19.93,15.15,0.028822456753762195,255.548,2.41,3.6,49.75416666666666,44.67592592592571,49.80260416666667,1
Consumer Discretionary,-0.013069325969563674,0.04252662309217964,0.05157494158623958,0.008559523096025538,2119650,4813050,4290750,2626200,35.52,1.22,1.7,5.15,8.15,-16.1,0.021084621232166343,241.432,0.66,4.7,43.55777777777778,37.977528089888004,43.700277777777785,0
Industrials,-0.020537645228349097,0.001945385573958935,-0.02224188469322008,0.015604264470537381,805900,1256400,1336600,1034300,44.02,0.61,1.4,2.2,14.16,28.92,0.02714758810790446,269.195,0.06,5.8,129.93666666666664,46.72068878197017,130.70958333333334,0
Consumer Staples,-0.008868266398520218,-0.02207500709457042,-0.03719440593930275,-0.03825388612105949,4398131,3414177,2397848,2986367,27.28,4.25,0.38,5.09,8.87,-0.25,0.01560378841708746,246.663,1.16,4.2,57.83553333333333,41.314748489870034,57.79407916666666,0
Consumer Staples,-0.019857799309565244,0.006713409252699409,-0.008578647097187376,-0.007195220732651595,8130100,7609200,5557700,6590200,21.51,0.71,0.48,4.46,13.1,14.3,0.013510496842919228,283.716,0.08,3.8,66.53666666666665,17.729393468118047,66.57,0
Industrials,0.0006614025630282931,-0.016902918630747398,-0.0003899022943136455,0.020830607949305628,1036100,4906100,970300,1032700,15.07,0.5,0.61,6.33,7.68,6.22,0.022467162368052976,307.789,5.33,3.8,75.99333333333333,32.92181069958852,75.85458333333332,1
Industrials,0.04330284647621979,-0.005017799284798248,0.057706465942681084,-0.04035615878251156,893000,678000,560700,455000,25.28,3.54,1.08,5.93,18.44,11.53,0.02038034616399533,258.678,1.58,3.5,205.01333333333332,86.71232876712331,205.99416666666667,0
Consumer Discretionary,0.08016047380417654,-0.047272123148154405,-0.0260341049149169,0.043329947541817376,2615000,2791600,2937100,3429100,15.12,199.91,0.18,4.11,11.81,6.05,0.02326010223015947,298.012,3.08,3.7,290.49,99.28299837045076,288.86041666666665,1
Consumer Staples,-0.07107421917374432,0.007909139958960809,0.024590554023176812,0.04459032986637599,1216200,1926000,1292900,1067100,18.92,0.68,0.27,3.04,9.5,23.58,0.015679306278714084,258.678,1.58,3.5,106.09333333333335,8.840803709428153,105.35499999999999,1
Health Care,0.00011222273398651937,-0.02011957928979988,0.042122937396065395,0.015928033497233037,3172300,1800600,2236000,3178600,22.69,1.52,0.44,7.27,1.68,0.87,0.01915546765489158,252.885,2.18,3.8,53.846666666666664,3.883495145631021,53.785,1
Consumer Discretionary,0.012409891140330585,0.06479111915084645,0.09431850340593133,0.008847081801470588,6892400,6892400,5599400,5696700,39.28,0.43,1.5,-5.51,6.44,86.96,0.03541209707801009,305.109,5.07,3.6,127.65999999999998,53.05263157894734,126.88583333333332,1
Health Care,0.03718651881781488,0.047162238983792876,-0.03874861513087343,-0.005349905921623233,676400,1055700,1154300,1191700,480.33,1.19,1.05,-82.96,2.63,6.16,0.013646292004594792,245.519,1.16,4.4,94.65000000000002,83.41013824884779,94.4375,1
Technology,0.009401611648425005,-0.0013513262729904995,0.010484766441355074,0.014589381642723434,20576000,20774000,20958000,20100000,28.04,0.03,6.0,-0.22,20.46,24.36,0.01965764995273382,243.801,0.66,4.4,42.710499999999996,86.86688724866404,42.740770833333336,1
Utilities,-0.04325955386713035,-0.028408264155697048,0.009401953274332065,-0.040806824414303354,738000,617700,475300,579100,15.57,0.75,0.57,-1.02,35.33,-23.62,0.014457273706665367,247.867,1.42,4.0,80.21333333333335,0.0,80.49000000000001,1
Industrials,0.004535198310595202,-0.003964049884530457,0.00808508052642927,0.019083313655915812,399900,363600,294700,321500,21.0,-9.32,1.22,10.52,23.64,29.41,0.023953024918187252,260.28,0.09,7.9,215.11666666666665,62.3788440828048,215.62583333333333,0
Health Care,-0.010349721012937642,0.027288685729213048,0.032065587998264214,-0.0049739529590461075,4943700,1701400,2297200,5221000,42.34,0.9,0.94,2.85,9.82,28.96,0.01685652929554427,246.663,1.16,4.2,86.42333333333335,24.210526315789817,86.355,1
Consumer Discretionary,0.027973040921096815,0.015470433937603275,0.021717441599315258,-0.07198742681037494,1556300,1448300,1718300,1895700,24.33,1.03,1.35,6.0,-0.54,5.05,0.02140951564025784,240.628,0.4,4.8,160.83666666666667,73.97521448999058,160.4425,1
Technology,-0.03176844756866629,0.0021072651568105408,0.012562064591718873,-0.025409980502706753,2385400,1548700,1565900,863700,20.39,0.43,2.37,8.98,10.37,21.39,0.04148439029940047,233.707,0.06,5.7,41.666666666666664,0.0,41.74166666666667,1
Industrials,0.021240996716357593,-0.04036313982212492,0.026942776228100287,0.012166908447028975,920000,1333800,1911000,1026300,34.17,1.08,0.93,0.91,4.57,17.35,0.014662096403547108,243.801,0.66,4.4,48.376666666666665,75.02214348981391,48.33583333333333,1
Consumer Discretionary,-0.003335354661375994,0.00847862027297943,0.020815407689827727,-0.040954921162607544,7222900,7577200,6574500,7276300,33.59,0.7,0.27,1.93,2.21,0.21,0.018677570126037248,281.148,0.08,4.0,144.08333333333334,31.314285714285578,143.86,1
Technology,0.22765132311851605,0.010662207481002507,-0.010000016954210069,0.02330868924704296,4154000,2941200,3427200,10976200,-48.39,0.01,8.08,-72.82,-33.55,-28.05,0.03278690566664996,258.678,1.58,3.5,20.736666666666665,86.6076369673492,21.075833333333332,0
Consumer Discretionary,0.027866805393266865,0.01593769778947195,0.026929463483124236,0.016530969976166023,1399500,535200,710800,417000,41.37,1.24,0.5,1.85,20.6,22.84,0.013807347263796028,274.31,0.08,4.8,204.24666666666667,100.0,204.15833333333336,1
Consumer Discretionary,0.15048660296071692,-0.15427074471333824,0.09466680103496829,-0.1386351557058507,947400,1308600,1898900,871000,33.6,1.64,0.76,3.3,1.04,8.3,0.017274005804570117,258.115,0.09,4.4,95.14666666666666,74.17022199725211,94.85499999999999,0
Utilities,0.01819374244432403,0.03207042203045798,0.03473177237166657,-0.011220737884211924,1506000,2549000,2011500,3966200,44.65,1.22,0.3,3.29,-16.46,12.77,0.013134764540532761,241.432,0.66,4.7,63.083333333333336,77.26432532347499,63.04875,0
Utilities,-0.0014132790076473274,0.03326299072468876,0.007078458051423993,0.05822770188520085,1678700,1572400,2143600,2467500,13.53,0.93,0.52,2.9,11.19,3.4,0.016790266521268322,237.838,0.13,5.0,63.48333333333334,52.681851579720906,63.447500000000005,0
Energy,0.0038203232285278473,-0.05533824719538687,-0.011299661151376756,0.003281655323749306,2366678,2098155,3098122,2910871,13.91,0.55,0.29,2.18,-8.31,-0.46,0.025861868543868342,237.805,0.13,5.6,31.328599999999998,42.54454942850427,31.254566666666665,1
Consumer Discretionary,-0.03720123961213955,-0.004903181133867535,0.04643410452916526,-0.041553939090152925,1225100,1091300,1620700,2174200,22.53,1.04,0.76,0.8,1.04,2.51,0.026900002183953105,307.671,5.33,3.9,39.63666666666666,13.872832369942234,39.47833333333333,0
Utilities,-0.0035161938962722217,-0.05473082959412913,-0.029670695597021072,0.004535490267685466,1706100,2712700,2170500,2170500,19.1,1.03,0.34,3.54,3.5,-11.61,0.013416718334326418,234.722,0.12,5.5,42.31666666666666,44.89051094890511,42.43666666666667,1
Energy,-0.02723116535371233,0.01294718829688307,-0.0006428886940175387,0.04995389611055521,2889300,3280200,3869200,3210200,18.63,0.37,0.68,0.27,16.44,6.21,0.023503399268754752,252.006,1.91,3.8,122.77333333333331,0.0,122.84041666666667,1
Basic Materials,-0.013729436426183798,0.015082190255044271,-0.021483332609998674,-0.022283047070022058,4264550,3088272,3004954,3467693,8.28,2.43,1.02,2.97,12.97,3.11,0.01967842156899674,250.546,1.69,4.0,49.534866666666666,39.43182614440591,49.675316666666674,1
Consumer Discretionary,0.0018813035649720285,0.022607002052036085,0.028190182016382608,-0.01605873519772125,7627400,4601200,4796800,7352600,13.27,1.04,0.88,5.92,7.68,-1.16,0.021817410986231384,246.663,1.16,4.2,21.133333333333336,57.6107899807322,21.13583333333333,1
Technology,0.13432834935699933,-0.042857103931658785,0.004784684628674455,0.03980095725653045,144500,268000,187800,406800,-3.13,0.78,0.75,-5.14,-29.31,-29.0,0.053641216524472554,241.018,0.39,4.9,2.186666666666666,94.08866995073892,2.2024999999999997,0
Technology,0.018536992884726305,-0.01847441168654273,0.019694562678883698,-0.012055089459293001,1099900,942300,774900,1010000,34.04,0.69,0.83,-0.09,15.15,31.67,0.028173981146198908,261.582,0.09,6.3,116.56023333333333,72.53195206424112,116.69488333333334,0
Industrials,0.07744123846105093,0.0023586521646505295,0.010509121708038176,-0.024003248565241917,595100,802400,1387400,608200,10.48,0.45,1.96,9.07,6.35,9.54,0.02517766810991129,256.571,2.39,3.7,101.67999999999999,70.06369426751597,100.55416666666667,0
Consumer Discretionary,0.018525057255506183,-0.014305783652228971,0.009866165459881449,-0.005547962269732384,1747500,987400,987400,2221600,18.03,0.13,0.67,3.36,11.65,10.93,0.02688341629551331,252.006,1.91,3.8,85.52999999999999,91.27134724857669,85.64416666666666,0
Health Care,-0.010976712393046565,0.011226000184137282,0.03905613824467196,-0.066438612138761,949557,1242386,1242386,1138459,-229.95,0.67,0.88,0.74,28.08,30.87,0.01788799949146978,263.014,0.08,6.2,155.32636666666667,29.242188570369304,154.93833333333333,0
Consumer Discretionary,-0.02195607096845825,-0.010237063428522179,0.043478254653058435,-0.018576390314050555,762100,874600,1268300,1181300,-153.08,2.14,0.88,2.84,4.5,-8.53,0.03056559180325135,251.233,2.19,3.9,54.403333333333336,16.536661466458686,54.258333333333326,0
,-0.09417031657604118,0.0761393993256815,-0.0857842811365661,0.0714283969875785,16569100,8124300,5258300,6111000,7.93,0.42,1.02,6.5,5.57,12.06,2.017843539877194,300.84,4.58,3.6,18.68,1.083032490974769,18.625,1
Technology,-0.006689039624721268,-0.014042852380622006,0.03252121478171516,-0.10937413837153764,1041300,893200,1533700,1514900,76.69,7.57,0.91,9.36,15.51,53.96,0.02847519619469173,256.143,2.38,3.6,141.81083333333336,45.46378001718311,141.586275,0
Industrials,0.009806733042472898,0.035693545412499854,-0.03823618968935185,0.0061780740503321495,405900,476300,476300,476300,49.73,0.38,1.3,-0.75,8.16,16.1,0.0339275650797842,244.733,0.83,4.4,35.886666666666656,93.99999999999982,35.92166666666667,1
Energy,0.02050337028253821,0.027283641197414076,0.016992212001041625,0.07804718429093833,3148100,3056800,2631500,2526400,9.44,0.53,0.75,9.54,2.18,0.67,0.016297731274839668,251.588,1.7,3.8,117.23666666666666,94.96221662468506,117.32833333333333,0
Technology,0.0430461616602971,0.07575418496937798,0.0161679565650375,-0.04383916065605622,9533900,6594200,7679900,8085700,13.64,0.67,2.23,1.16,23.24,23.15,0.030748668737838724,244.786,1.16,4.3,47.01666666666666,100.0,46.97958333333333,0
Industrials,-0.011720895862425395,-0.00949869646062538,0.044652778420336756,-0.016802241759995798,2703900,3388100,3357700,1366400,-30.97,2.08,1.09,-202.34,3.58,4.91,0.023823745632819963,257.971,1.6,3.5,18.61,39.36324167872655,18.603749999999998,0
